Author,Title,Year,Country of study,Native/Invasive,Mosquito stage reclassification,Insecticide reclassification,Mortality Rate,Origin
"Khan, H. A. A.; Akram, W.; Lee, S.","Resistance to Selected Pyrethroid Insecticides in the Malaria Mosquito, Anopheles stephensi (Diptera: Culicidae), From Punjab, Pakistan",2018,Pakistan (Lodhran),Native,Adult,Pyrethroid,78.13,n
"Khan, H. A. A.; Akram, W.; Lee, S.","Resistance to Selected Pyrethroid Insecticides in the Malaria Mosquito, Anopheles stephensi (Diptera: Culicidae), From Punjab, Pakistan",2018,Pakistan (Khanewal),Native,Adult,Pyrethroid,83.65,n
"Khan, S. Y.; Butt, A.; Tahir, H. M.; Shafaat, S.","Response of Anopheles stephensi to Deltamethrin in Lahore District, Pakistan",2013,Pakistan,Native,Adult,Pyrethroid,100,n
"Kumar, A. S.; Moorthi, M.; Ramakrishnan, N.; Dhanapakiam, P.; Ramasamy, V. K.; Rajeswari, A. R.",Efficacy of Bacillus thuringiensis var. Kurstaki in the control of two mosquito species (Anopheles stephensi and Culex quinquefasciatus),2009,India,Native,Larvae,Biopesticide,36.75,n
"Kumar, A. S.; Moorthi, M.; Ramakrishnan, N.; Dhanapakiam, P.; Ramasamy, V. K.; Rajeswari, A. R.",Efficacy of Bacillus thuringiensis var. Kurstaki in the control of two mosquito species (Anopheles stephensi and Culex quinquefasciatus),2009,India,Native,Larvae,Biopesticide,64.01,n
"Kumar, A. S.; Moorthi, M.; Ramakrishnan, N.; Dhanapakiam, P.; Ramasamy, V. K.; Rajeswari, A. R.",Efficacy of Bacillus thuringiensis var. Kurstaki in the control of two mosquito species (Anopheles stephensi and Culex quinquefasciatus),2009,India,Native,Larvae,Biopesticide,81.01,n
"Kumar, A. S.; Moorthi, M.; Ramakrishnan, N.; Dhanapakiam, P.; Ramasamy, V. K.; Rajeswari, A. R.",Efficacy of Bacillus thuringiensis var. Kurstaki in the control of two mosquito species (Anopheles stephensi and Culex quinquefasciatus),2009,India,Native,Larvae,Biopesticide,91.28,n
"Kumar, A. S.; Moorthi, M.; Ramakrishnan, N.; Dhanapakiam, P.; Ramasamy, V. K.; Rajeswari, A. R.",Efficacy of Bacillus thuringiensis var. Kurstaki in the control of two mosquito species (Anopheles stephensi and Culex quinquefasciatus),2009,India,Native,Larvae,Biopesticide,100,n
"Moosa-Kazemi, S. H.; Vatandoost, H.; Raeisi, A.; Akbarzadeh, K.","Deltamethrin Impregnated Bed Nets in a Malaria Control Program in Chabahar, Southeast Baluchistan, IR Iran",2007,Iran,Native,Adult,Organochlorine,100,n
"Moosa-Kazemi, S. H.; Vatandoost, H.; Raeisi, A.; Akbarzadeh, K.","Deltamethrin Impregnated Bed Nets in a Malaria Control Program in Chabahar, Southeast Baluchistan, IR Iran",2007,Iran,Native,Adult,Pyrethroid,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,87,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,95,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,91,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,95,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,16,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,51,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,97,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,5,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,20,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,18,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,25,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,23,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,70,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,7,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,13,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,19,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,36,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,33,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,38,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,37,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,54,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,60,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,0,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,7,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,31,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,47,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am)),Native,Adult,Organochlorine,80,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,38,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,62,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,73,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,89,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Tarut),Native,Adult,Organochlorine,16,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Tarut),Native,Adult,Organochlorine,24,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Tarut),Native,Adult,Organochlorine,15,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Tarut),Native,Adult,Organochlorine,29,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,94,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,39,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,48,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,97,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Ain Al-Saih),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,0,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,20,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,59,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,43,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,80,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,97,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Al-Mutairifi)),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,18,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,53,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,69,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,97,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,24,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,59,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,95,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Damm Am),Native,Adult,Organochlorine,100,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,12,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,28,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,43,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,93,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,96,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,11,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,12,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,41,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,68,n
"Peffly, R. L.",Insecticide resistance in anophelines in eastern Saudi Arabia,1959,Saudi Arabia (Shrafiyah),Native,Adult,Organochlorine,100,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,62.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,68,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,71.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,81.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,93.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,99.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,63.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,66.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,68.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,74.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,87.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,98.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,71,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,79,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,83.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,86.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,93.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,100,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,67.66,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,73,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,84,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,85.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,93,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,100,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,44.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,64.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,69,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,79,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,83.33,n
"Ragavendran, C.; Dubey, N. K.; Natarajan, D.","Beauveria bassiana (Clavicipitaceae): a potent fungal agent for controlling mosquito vectors of Anopheles stephensi, Culex quinquefasciatus and Aedes aegypti (Diptera: Culicidae)",2017,India,Native,Larvae,Biopesticide,96,n
